BJD - 2454833, Corrected Flux
2326.265988246, 0.999740168,
2326.286419986, 0.999720490,
2326.306851725, 0.999679524,
2326.327283464, 0.999730430,
2326.347715202, 0.999755861,
2326.368146941, 0.999706147,
2326.388578779, 0.999688869,
2326.409010417, 0.999745355,
2326.429442254, 0.999704498,
2326.449873992, 0.999752084,
2326.470305629, 0.999687091,
2326.490737466, 0.999703777,
2326.511169203, 0.999680008,
2326.531600839, 0.999701489,
2326.552032676, 0.999691644,
2326.572464412, 0.999713400,
2326.592896048, 0.999737723,
2326.613327884, 0.999752076,
2326.633759619, 0.999759905,
2326.654191255, 0.999719227,
2326.674623090, 0.999778039,
2326.695054825, 0.999679648,
2326.715486559, 0.999796367,
2326.735918294, 0.999795627,
2326.756350028, 0.999706665,
2326.776781762, 0.999736206,
2326.797213496, 0.999720454,
2326.817645229, 0.999769362,
2326.838077063, 0.999631411,
2326.858508696, 0.999706693,
2326.878940429, 0.999772290,
2326.919803894, 0.999700657,
2326.940235626, 0.999681333,
2326.960667458, 0.999737014,
2326.981099090, 0.999660352,
2327.001530822, 0.999659168,
2327.021962653, 0.999651664,
2327.042394284, 0.999598445,
2327.062826015, 0.999582565,
2327.083257846, 0.999703817,
2327.103689476, 0.999648149,
2327.124121207, 0.999707872,
2327.144553037, 1.001166124,
2327.164984667, 0.999721393,
2327.185416497, 0.999685914,
2327.205848226, 0.999739805,
2327.226279955, 0.999722377,
2327.246711684, 0.999656110,
2327.267143413, 0.999663794,
2327.287575142, 0.999839529,
2327.308006870, 0.999768548,
2327.328438599, 0.999734403,
2327.348870327, 0.999737209,
2327.369302154, 0.999661158,
2327.410165509, 0.999622654,
2327.430597337, 0.999740702,
2327.451028964, 0.999690344,
